"region","lon","lat"
"15022",-98.8583625968745,19.2257433160752
"15023",-99.2237471334622,19.7915690385421
"15024",-99.1609620020742,19.7096379647549
"15025",-98.8308409611102,19.2547073960817
"15026",-99.5513116658308,19.8273425601285
"15027",-99.5466383843432,19.2112707631416
"15028",-98.8859622905798,19.572462299433
"15029",-98.8775243591043,19.4075929888446
"15030",-98.9002228487207,19.5509344494863
"15031",-98.9483774692802,19.4157187839323
"15032",-100.184249434731,19.3202508063863
"15033",-99.0448597163831,19.573281295665
"15034",-98.7377187781395,18.9680693340906
"15035",-99.2551891078102,19.8231648008269
"15036",-99.0289212475448,19.9523726139296
"15037",-99.3403986982652,19.3825976150056
"15038",-99.4415165839264,19.5532622698647
"15039",-98.7779418029535,19.3434160181237
"15040",-99.6885018769792,18.8482523730024
"15041",-100.278281605473,19.2575537715052
"15042",-99.8102167439712,19.5894310911979
"15043",-99.3576008233403,19.1652845617908
"15044",-99.0945203884793,19.7532445540554
"15045",-99.5955609413117,20.0204076715609
"15046",-99.3913827255179,19.5048448524874
"15047",-99.6423464418499,19.5868637199953
"15048",-99.8217824040796,19.7156629601142
"15049",-99.5165906321822,19.0699737233488
"15050",-98.9030518324039,19.0947136861992
"15051",-99.4746942163844,19.3445052305151
"15052",-99.4860310184412,18.8812782294871
"15053",-99.1323024985432,19.709361056458
"15054",-99.5881132159342,19.2466978280174
"15055",-99.5821688721536,19.2117797040928
"15056",-99.6501328003115,19.7609099283235
"15057",-99.2916953744176,19.4706238989744
"15058",-99.0232564034664,19.4227883582384
"15059",-99.0749121318638,19.7298196830162
"15060",-99.390603214769,19.6253527693198
"15061",-98.7152528570762,19.8118017768418
"15062",-99.4060708334174,19.2585213289274
"15063",-99.3966530433101,19.0092735345871
"15064",-100.079757148373,19.7964274320349
"15065",-98.7366732578938,19.6541320750203
"15066",-100.321855574084,19.1069089704754
"15067",-99.5311109882692,19.4508426033817
"15068",-98.8097525315021,19.0216940694259
"15069",-98.8571938065347,19.5574046617823
"15070",-98.9468666449731,19.360796425717
"15071",-99.8316917784719,20.2229124978418
"15072",-99.5673084878987,19.138741984638
"15073",-99.550019154514,19.1684819678174
"15074",-99.9809215263503,19.6520726352039
"15075",-98.8340832648968,19.722298939966
"15076",-99.5406586078807,19.266097541482
"15077",-100.037092067928,18.9803276577779
"15078",-100.297821118399,19.1780801173789
"15079",-99.5141050161023,20.0528743351849
"15080",-99.9880365740549,18.7351754081598
"15081",-98.9858460211503,19.7057367305483
"15082",-100.213991501524,18.8730167522383
"15083",-98.8830604409337,19.189230071091
"15084",-98.8811795792034,19.8192523713389
"15085",-100.036523586798,19.9215157286398
"15086",-99.9974721164813,19.0804329755839
"15087",-99.6063952884546,19.4847586184847
"15088",-99.5717745264336,18.9768120641476
"15089",-98.8683075231381,19.1533188082347
"15090",-99.6329780959807,19.0812958586957
"15091",-99.1698967148138,19.7641161614346
"15092",-98.8704682396108,19.6867434135803
"15093",-98.7663808249127,19.569056633184
"15094",-98.8413891607895,19.0095384369378
"15095",-99.3057727163603,19.7251310768194
"15096",-99.1512450556153,19.9038196262981
"15097",-99.9402369693803,18.9399778124527
"15098",-99.5067601927642,19.1302456500732
"15099",-98.8271238495919,19.4717910654157
"15100",-98.934240618408,19.5966018962062
"15101",-99.433687278907,19.1627840727558
"15102",-99.7172882614453,19.8962558023799
"15103",-98.7309512937822,19.20960418172
"15104",-99.1942317015654,19.5441474987792
"15105",-100.258022412248,18.5443278644943
"15106",-99.6662734558302,19.2954367499744
"15107",-99.6361814963031,18.7786894204797
"15108",-99.119598264401,19.6790733529877
"15109",-99.1566754062057,19.6145818500806
"15110",-100.123924237513,19.1800073809677
"15111",-100.137743960631,19.3877692203182
"15112",-99.4797884410876,19.7209376250474
"15113",-99.6879937325719,18.9741651685006
"15114",-99.9913940558464,19.441314906559
"15115",-99.4679819242104,19.4374532647492
"15116",-100.256606752167,19.0611565233217
"15117",-99.8126970965046,18.716330084378
"15118",-99.7995614185437,19.216330260726
"15119",-99.5540785776122,18.7999489511918
"15120",-99.0715345434283,19.8096380781589
"15121",-99.2255360940106,19.6522074361682
"15122",-98.9481836736161,19.2769536873398
"15123",-100.406086469668,18.9409804772023
"15124",-100.145083139175,19.6168572946112
"15125",-99.0586200110661,19.6813008260066
"16001",-101.339564303861,19.4652353252616
"16002",-102.76073744858,18.778750580263
"16003",-101.021145866348,19.8743637630434
"16004",-101.726584480588,20.1412946865022
"16005",-100.296772153095,19.6282100979919
"16006",-102.424366435765,18.9386081562981
"16007",-100.395515958407,19.6611095224004
"16008",-103.235621095854,18.3744000870976
"16009",-101.708348023831,19.1572789607952
"16010",-102.271547540582,18.3637735291396
"16011",-102.587641781556,20.237196485875
"16012",-102.584452320284,19.206379037096
"16013",-101.035762560184,18.9704817268754
"16014",-103.616709550884,18.741539810906
"16015",-103.085026509476,18.6788932710575
"16016",-101.627429282326,19.7941835421562
"16017",-100.206686489693,19.9568553055967
"16018",-101.221197173129,19.9151441186881
"16019",-102.700368881028,19.7580030801377
"16020",-101.111936311915,19.9806137924128
"16021",-102.227803093128,19.6946889228777
"16022",-101.01313320348,19.6674879955703
"16023",-102.447891191415,20.0443905565273
"16024",-101.989728822688,19.734403696093
"16025",-102.101010379958,19.8126912841665
"16026",-103.409585878066,18.763751798037
"16027",-101.362861090021,19.897570788426
"16028",-102.077539304882,20.1283450153394
"16029",-101.616413695824,18.6894606328197
"16030",-102.242442150133,20.1562515126747
"16031",-100.289276907441,20.1463926926481
"16032",-101.724445250887,19.6201358693502
"16033",-102.00592396518,19.1572134669285
"16034",-100.677912694306,19.6118072751739
"16035",-101.92141634546,18.8411760156043
"16036",-101.277120703117,19.9954920685548
"16037",-101.497321331838,19.8920679700041
"16038",-101.103874972198,18.6546587201665
"16039",-101.457023368205,19.5218477667249
"16040",-100.94349752995,19.7681776823228
"16041",-100.467490510652,19.715544767369
"16042",-102.404310037376,20.1504030015695
"16043",-102.314480093839,19.9346447026354
"16044",-101.703212978106,19.9257977386184
"16045",-102.753334665554,19.9786705679591
"16046",-100.460678821328,19.2923660096945
"16047",-100.518355561456,19.4343825052792
"16048",-101.411161951303,19.5775957766268
"16049",-101.170208287744,19.3433595740072
"16050",-100.429943594364,19.8889834255777
"16051",-102.969181002104,20.0447517113279
"16052",-102.373034876716,18.088461212588
"16053",-101.280266710973,19.6671330647724
"16054",-101.444643017742,19.9902073033029
"16055",-102.123623248295,18.9713064838434
"16056",-101.880353511453,19.6445102056165
"16057",-101.216733850888,19.092266911848
"16058",-102.194954031374,19.4080596883576
"16059",-101.864234221786,19.157839108758
"16060",-101.960578693488,20.2552695895548
"16061",-100.331707553275,19.577286914209
"16062",-102.52480256718,20.1437294476607
"16063",-101.781938817733,20.0021419680673
"16064",-102.212021177519,19.0629395934306
"16065",-102.070540230154,19.6534947464618
"16066",-101.598683253595,19.49410227998
"16067",-101.894723159193,20.1048454719704
"16068",-102.454050129967,19.4960424739648
"16069",-102.07198585364,20.3055878181831
"16070",-101.993400623783,19.9114419509057
"16071",-101.528487558812,20.1145114131452
"16072",-100.847170325015,19.7282492536739
"16073",-101.535824809483,19.6954007297378
"16074",-102.881379904449,20.1121620230388
"16075",-102.394882447185,19.6521999063494
"16076",-102.764821002999,20.0550858362958
"16077",-100.763514538965,18.5671263978733
"16078",-101.040247292416,20.0390618173783
"16079",-101.688502195217,19.3808713226798
"16080",-100.341131319048,19.7460440949085
"16081",-100.407301678342,19.1903620082137
"16082",-101.45266332897,19.2549448740657
"16083",-102.346688732817,19.3320995481965
"16084",-102.454412741023,19.890906042783
"16085",-102.248940726754,19.8725459151132
"16086",-102.34347510395,20.2599359993131
"16087",-101.89499011489,19.3288886057645
"16088",-101.157261891644,19.8161407690129
"16089",-102.858522053528,19.0686718441683
"16090",-101.851001010861,19.5137151222763
"16091",-102.499825630853,19.7863199753612
"16092",-100.795816169319,19.0583150682486
"16093",-100.206326869464,19.7790896565944
"16094",-102.060090436244,20.0068423111806
"16095",-102.593405323422,19.6479599741947
"16096",-102.509903732043,18.5502768067494
"16097",-101.422254607264,18.9317754648976
"16098",-100.487666561952,19.5682373073791
"16099",-100.617974261735,19.2213115418059
"16100",-101.550432760988,19.6099466726067
"16101",-100.912915666417,19.4326211543205
"16102",-102.106874507754,19.4441682663129
"16103",-102.6659624,20.1431542874019
"16104",-102.586936956722,19.9931030898344
"16105",-102.471679015203,20.2662614505866
"16106",-102.219395591818,20.2995171661879
"16107",-101.830071651609,19.8238602340327
"16108",-102.264318229765,20.0328688733644
"16109",-102.011774235844,20.18232905476
"16110",-100.768635723699,19.8710131395661
"16111",-101.908457697211,19.4279743385615
"16112",-100.33862001021,19.43825737844
"16113",-101.568591288273,20.2555039968776
"17001",-99.3861000885243,18.5902821052554
"17002",-98.8962280761088,18.9335978536542
"17003",-98.752307545874,18.5253777271009
"17004",-98.9788436737084,18.7187306711837
"17005",-99.4467000981851,18.731738053294
"17006",-98.9612243300127,18.8270187406956
"17007",-99.2625244557461,18.9404249249748
"17008",-99.1807798972997,18.8138797626942
"17009",-99.2360692663858,19.0585582504136
"17010",-98.7670051666327,18.689350004464
"17011",-99.1668230244407,18.8859296582033
"17012",-99.2206940803073,18.5837519727327
"17013",-98.8051935825503,18.6607873651791
"17014",-99.364183575955,18.6852901643049
"17015",-99.3698984445287,18.8253968251833
"17016",-98.7800650137285,18.8827025687528
"17017",-99.2971975981801,18.554519079393
"17018",-99.2719513619342,18.8427721842898
"17019",-98.895570497222,18.576243821174
"17020",-99.1047820211154,18.9813319493717
"17021",-99.4100875949619,18.6936748386577
"17022",-98.7125573137541,18.9126483576904
"17023",-98.9892176803395,19.0379815127375
"17024",-99.1086206325798,18.7046873202683
"17025",-99.0744235347539,18.4979888918335
"17026",-98.9762497146735,18.9523301215741
"17027",-98.9160991579483,18.9993774718488
"17028",-99.2341865154299,18.7601735088472
"17029",-99.0548952416218,18.8713902273958
"17030",-98.856973450593,18.8552358082174
"17031",-99.2017684579303,18.6546065362437
"17032",-98.7559587126053,18.8077365275097
"17033",-98.7931476275711,18.7611612143144
"17034",-99.3118411150974,18.7370854352327
"17035",-99.247171703619,18.6832575899847
"17036",-98.694594737844,18.872183624841
"18001",-105.258580466328,22.4651477767847
"18002",-104.578279220031,21.0425085122557
"18003",-104.401188234475,20.8485094903531
"18004",-105.056968519418,21.1316056471915
"18005",-105.244216887672,22.7887048486893
"18006",-104.308260148911,21.0329221281455
"18007",-104.397993120534,21.1847277367669
"18008",-104.952436121348,21.393569296019
"18009",-104.657204665387,22.1273583315199
"18010",-105.21532551266,22.1162016510845
"18011",-104.961849203573,21.9915232144728
"18012",-105.20429179558,21.5683570087946
"18013",-104.748684076686,21.1609364730401
"18014",-104.590027524168,21.356891766751
"18015",-105.322873409394,21.8537816823723
"18016",-105.518482667212,22.3376323094315
"18017",-104.840459554428,21.6252917807079
"18018",-105.375706300133,21.9621336827102
"18019",-104.151169663019,21.5423962565346
"18020",-105.270009060661,20.8476253055603
"19001",-100.406058768374,25.9399576331209
"19002",-99.7026247313577,26.2986931662982
"19003",-99.2737073912596,26.0921836971941
"19004",-100.031054389515,25.3013541534552
"19005",-100.025157720379,27.3422780696396
"19006",-100.188638353657,25.7931828402663
"19007",-99.8877674280357,24.2259573616437
"19008",-100.561791089532,26.5719036817442
"19009",-99.914786286795,25.5256162252277
"19010",-100.356669761006,25.9019461654049
"19011",-99.7055324789395,26.0722859870803
"19012",-100.181740516211,25.9760687270523
"19013",-98.9722399947979,25.4801771482116
"19014",-100.306314150189,23.8589040949191
"19015",-99.0312947579677,25.9643365544732
"19016",-99.8043099927721,25.8488247433321
"19017",-100.392213299538,24.7602820372304
"19018",-100.6593861765,25.8091704316769
"19019",-100.374330942381,25.6436295282982
"19020",-98.8475707763675,25.803533346268
"19021",-100.356989793011,25.8227305754151
"19022",-99.4135079961457,25.2763839371034
"19023",-99.4458547849925,26.2123390816031
"19024",-99.7417821143333,23.9019573537883
"19025",-100.133132534591,25.9120472969399
"19026",-100.205429339262,25.673255840335
"19027",-99.4132374011562,25.9165196326268
"19028",-99.9973023895853,26.0344982563997
"19029",-99.6782489736699,24.8837894106637
"19030",-99.8486591393452,24.6378090234755
"19031",-100.122410256636,25.6144593907783
"19032",-100.417307229475,27.0504766945341
"19033",-99.5290597279937,24.8520983845918
"19034",-99.964879165202,25.8735427149133
"19035",-99.4942712956105,26.0486787404456
"19036",-100.161092208233,23.4169389837553
"19037",-100.78646635098,26.285405941472
"19038",-99.8080956481472,25.1261988162397
"19039",-100.311178829,25.6443715549456
"19040",-99.6017807131404,26.5832344938469
"19041",-99.9795157923971,25.7371976620439
"19042",-99.587303884449,25.6529901577909
"19043",-100.127928185247,25.0666640222498
"19044",-100.148415788328,26.5743901253043
"19045",-100.271199920419,26.1606730912827
"19046",-100.270617534068,25.7359387561496
"19047",-100.453167370105,25.9992279895535
"19048",-100.483366310366,25.5745849440607
"19049",-100.238574938676,25.3855941355015
"19050",-99.8834704962828,26.6476457604282
"19051",-100.347935978947,26.4696437172904
"20001",-96.6343219370681,17.4895044028178
"20002",-96.5399912499356,18.4529203483326
"20003",-95.9280931106353,17.0358592163125
"20004",-97.6518435490342,17.9297881624293
"20005",-94.9569499004915,16.6615631239064
"20006",-97.1608947580751,17.4642649824987
"20007",-96.7216254914267,16.7615925931622
"20008",-95.7662160184507,16.2253124407974
"20009",-96.1669261312028,17.7147672128959
"20010",-95.0441674448257,16.7871190774461
"20011",-98.2544544365859,17.5448967800526
"20012",-96.5285499212577,15.8961163045135
"20013",-96.7612225883542,16.8943629122283
"20014",-95.0889312054545,16.6236885073517
"20015",-96.6352362652975,16.513722468166
"20016",-98.2178982563963,17.2162131055584
"20017",-96.8507357408466,16.5794414239436
"20018",-97.4426104430803,17.9919531694522
"20019",-96.8539109080697,17.8672634674873
"20020",-97.9804437473034,17.0475466262038
"20021",-96.6590572124673,18.5822421525977
"20022",-97.801462101716,18.1389962492499
"20023",-96.8019225031702,17.0091199013903
"20024",-96.8565496446948,17.9661848162945
"20025",-94.2056679466595,16.2725062719061
"20026",-97.5618493770444,16.9870046649755
"20027",-96.7482774980869,17.99246863421
"20028",-96.7318094070213,16.5975343978783
"20029",-96.8682622106574,18.1932201899742
"20030",-95.0384085607485,16.4674609674636
"20031",-96.0217318154704,17.0375826778389
"20032",-98.132560777472,17.9327651033161
"20033",-96.8020042120745,17.1765352273225
"20034",-98.1644212419188,17.7543535634577
"20035",-96.4980857518155,17.3121542361373
"20036",-95.3832450383551,16.8428323437332
"20037",-98.0118457706572,16.9228772459426
"20038",-96.1596307201775,17.1798590222538
"20039",-97.7985125808105,17.8417143290927
"20040",-96.7841113666877,18.0723287562286
"20041",-96.7997373531833,18.1442081796772
"20042",-96.3414079503072,17.4924726468829
"20043",-94.9302493315423,16.3817982794009
"20044",-95.8922631432751,18.0127406648863
"20045",-96.8150688806378,17.2474327490888
"20046",-97.2426042010209,17.260407805616
"20047",-97.4804061538767,17.8075893358422
"20048",-96.908651604127,16.8957504323582
"20049",-96.7100557567665,16.70905709705
"20050",-97.5551842293117,17.2403563282841
"20051",-96.5575470450025,16.8907075885879
"20052",-95.6552848266101,16.3474020319232
"20053",-95.2524078255686,16.5111486007864
"20054",-97.2257467032708,17.3906682753472
"20055",-98.1226558918772,17.8281552214551
"20056",-98.2369279513333,16.5416868385932
"20057",-94.970775334595,17.1482755173223
"20058",-96.9115567415318,18.0293760436601
"20059",-96.6454053869285,16.3499471027692
"20060",-96.1042771522979,17.1639629025212
"20061",-96.6303759153845,16.3722138944543
"20062",-96.4286076000817,17.2986664170649
"20063",-96.8297866947556,17.1811014818687
"20064",-95.6751824256912,16.7248483959292
"20065",-98.013757006651,17.5062136799029
"20066",-94.5889039198066,16.5198733312348
"20067",-96.7241717976,17.1020764074873
"20068",-96.7039558197431,16.7647818074457
"20069",-96.7953090222664,16.6215386539911
"20070",-97.9650796807242,16.4036721710124
"20071",-96.4271494846395,15.9180000204849
"20072",-96.6649887254175,16.6731337055522
"20073",-97.9043730277788,17.0184607242612
"20074",-96.2674521296156,16.308126429354
"20075",-94.444217839522,16.3900978750024
"20076",-97.8641237945153,16.64758939917
"20077",-96.8175160936509,17.2057801989873
"20078",-96.6369269888013,17.0008770037308
"20079",-95.2180824149712,16.1941540359299
"20080",-96.8156602483743,16.5144099996515
"20081",-97.9928989679861,17.5894931747758
"20082",-97.8064326498754,16.4490143520978
"20083",-96.6854001461617,16.9916744293092
"20084",-96.7188143984981,17.200830849899
"20085",-96.6208866401101,15.9750465709468
"20086",-97.5151371161004,17.1981667846407
"20087",-96.6798009219438,17.0806104762558
"20088",-97.791104094763,16.8471267839876
"20089",-97.6882920663631,17.6983626202258
"20090",-97.9138874990718,16.344534926795
"20091",-96.6670351914232,17.1258576762135
"20092",-96.8657259718082,17.0582506875787
"20093",-97.5286388892808,17.590094961742
"20094",-97.0637719385169,17.2338009103137
"20095",-96.5258205781765,16.2117400374007
"20096",-97.2936182258655,17.4834774642978
"20097",-96.2206212602606,17.2767476515151
"20098",-96.6019521207345,17.9428502465792
"20099",-98.3852505231109,17.6608351676602
"20100",-96.1317800824881,17.2892732473597
"20101",-96.8615159659783,16.6018610810426
"20102",-96.8998262973063,17.1849659413617
"20103",-96.6957125972593,16.8182799551539
"20104",-97.047417166272,16.8319094527698
"20105",-97.7428854002716,17.5186630295736
"20106",-97.4940557463833,17.7433573114162
"20107",-96.6904675435255,17.0233765211454
"20108",-97.1432009128123,16.920992020741
"20109",-97.1663904432441,18.1467295554651
"20110",-97.5737022629439,17.1526037658967
"20111",-98.0502830383976,16.5405499588719
"20112",-96.5072345003979,16.7670361098313
"20113",-96.7969747102678,16.0356935308183
"20114",-96.2125310077306,17.2198130376742
"20115",-96.6847389339004,16.949649361439
"20116",-96.6751989231747,18.0478984152601
"20117",-96.75520827361,15.9441163735684
"20118",-96.5001637916007,16.8961356384623
"20119",-97.4533277858876,17.2245324047461
"20120",-96.2416680831646,17.2453287130947
"20121",-97.3132944216286,17.5868050715069
"20122",-95.9232617798578,16.4248303426267
"20123",-96.9173567320328,16.8445798232977
"20124",-95.1461587715919,16.3575370169326
"20125",-95.9622270153433,16.4138797529496
"20126",-96.3823928234198,16.3072877712754
"20127",-97.5819426228058,17.2827527625236
"20128",-96.1750713833175,17.3529203735177
"20129",-97.3832428235276,17.7257328514345
"20130",-94.7401903442382,16.3371606171703
"20131",-96.3014329450872,16.7809608998198
"20132",-96.6668969480001,16.7477044348444
"20133",-97.6922817862074,17.075804276624
"20134",-96.534962159035,18.0692916272441
"20135",-96.8862175601339,17.0922072751637
"20136",-96.5066979198876,17.8208089940645
"20137",-97.367767480984,16.858472599728
"20138",-96.2609153627728,17.1815297559911
"20139",-96.7475821410783,17.9066820611311
"20140",-97.3186273332409,17.4158704896948
"20141",-94.472778987257,16.2336990584646
"20142",-96.9372276153412,18.1903824530647
"20143",-94.5114496309977,16.3547427509552
"20144",-97.2760251947043,17.3454042091047
"20145",-96.5977978447397,17.0247999533365
"20146",-96.3778510812206,16.3744297047277
"20147",-97.3334499683333,17.3634971155256
"20148",-96.201837690013,16.0931868486845
"20149",-96.9065564470033,16.5148710903667
"20150",-96.9264570206463,17.3717705625336
"20151",-97.5431200884173,17.8902112644307
"20152",-98.2629870734387,17.4772507212465
"20153",-97.040457243575,16.0480811406245
"20154",-96.4533206787033,16.287367627614
"20155",-96.9525065146403,16.5937722741462
"20156",-96.136585162467,17.3733224912728
"20157",-96.7568413573186,17.0949390331446
"20158",-97.3656034180693,16.5033873631597
"20159",-96.9705376590581,16.2044086345792
"20160",-97.8689299819105,17.807291555738
"20161",-97.0361615819282,17.3904734985002
"20162",-96.5720874872317,16.7049563327191
"20163",-96.9311330292959,18.1540166090216
"20164",-98.0922139731692,17.691497981821
"20165",-97.9724667599146,17.9546911944802
"20166",-96.1239993786679,17.9138101917062
"20167",-96.4909408514367,16.2780488563935
"20168",-98.2567560536575,16.3786750798875
"20169",-96.640728057495,18.2590609223312
"20170",-96.334953244735,16.4011456484679
"20171",-96.667609083547,18.1620818939741
"20172",-97.4994098869839,17.3501972114202
"20173",-96.4884000777183,17.4638156373756
"20174",-96.7160027273842,16.9885701772483
"20175",-96.7691728378649,17.5884401200708
"20176",-97.2628633782292,17.7206997597919
"20177",-96.9691346765574,17.7415637570932
"20178",-96.7591798923651,17.2379189681734
"20179",-96.807568143071,17.4397356622697
"20180",-98.3426009484495,16.5166781894511
"20181",-97.6416832642805,17.9989114134686
"20182",-96.5916912798426,17.8720551884759
"20183",-98.3226905361922,17.5933454284988
"20184",-96.0918460735313,18.0263641078548
"20185",-98.1626897351254,16.6416029056313
"20186",-98.271602697791,17.8654515996325
"20187",-96.7276782670058,18.059523859564
"20188",-97.9109247081208,16.49570477261
"20189",-95.9544824075026,17.3292547938328
"20190",-95.4970054044207,17.318483743464
"20191",-96.508713808873,17.2803532849957
"20192",-96.6675240620728,16.8295760092137
"20193",-96.7799933120834,17.330413446343
"20194",-96.1591157696153,16.8928243219276
"20195",-97.3886174183521,17.2807788284862
"20196",-96.5391930418472,17.4003970092489
"20197",-96.5400650154392,16.9525549483165
"20198",-95.1168089143365,17.0484508154879
"20199",-98.2905747205972,17.7628406623879
"20200",-95.891090755282,16.8758359481134
"20201",-96.3005420716998,17.3235385945607
"20202",-97.1188600363624,16.2086116162732
"20203",-96.5456455257816,16.5681681377388
"20204",-95.9181162204278,16.5110134017657
"20205",-95.7890469609905,17.4938745205635
"20206",-97.0391052395774,18.0460606353176
"20207",-95.4221277451469,17.1301492415615
"20208",-97.8558837453261,17.3373808212266
"20209",-96.313361380114,16.2498329901892
"20210",-97.7553641102654,17.4270681471685
"20211",-96.2098177895619,16.1072282335701
"20212",-96.0478719624563,17.4898984212372
"20213",-97.3556071292397,16.3406270142051
"20214",-96.6277268208862,17.6629339613559
"20215",-97.2916007811303,17.447444226527
"20216",-96.2177580659839,17.3194614987208
"20217",-97.1706987272252,17.1167986278498
"20218",-97.431419657591,17.0777453674453
"20219",-96.5980327788392,16.8949408063817
"20220",-96.7677378131832,17.7397987184265
"20221",-97.416937418334,17.5853757259218
"20222",-96.2782138184057,17.44273385859
"20223",-96.1829219228317,17.4111524490137
"20224",-97.269180851165,17.5212662775877
"20225",-97.8785205097757,16.4124018464917
"20226",-96.238157189526,16.8907694160335
"20227",-96.8038006314221,17.127583852872
"20228",-96.9188761542794,18.21539098831
"20229",-97.1848336211453,16.5269833536908
"20230",-98.1233418405342,17.6321427613817
"20231",-95.689302351294,16.9377236166196
"20232",-96.3632190470065,18.0344511268131
"20233",-96.4527209234033,16.8799427611411
"20234",-96.9142898686241,18.1142631503865
"20235",-96.477522140276,16.4526270256723
"20236",-96.4039996383435,16.0383907271004
"20237",-97.9069225776005,17.7378866439075
"20238",-96.7268585454764,16.6563107001727
"20239",-97.608834635199,17.3966175226078
"20240",-97.8585975654837,17.2161097255841
"20241",-96.8534462559062,16.6158936839486
"20242",-98.2446627146909,17.3622276741656
"20243",-96.6936534872894,16.8756260068431
"20244",-97.0315423465677,18.107686908571
"20245",-98.0715300345696,17.8162023125512
"20246",-96.1966524658035,17.1525970776287
"20247",-96.4232227704203,17.317208420057
"20248",-95.0446429085222,16.2096104642979
"20249",-96.8657882785333,18.143325529631
"20250",-97.2645037577901,17.4223109292768
"20251",-98.4219114414558,17.6463222975631
"20252",-97.4953853284251,17.1450274838505
"20253",-96.3398728849476,15.9712788696724
"20254",-96.524574787391,16.1214331150542
"20255",-97.3701162216759,17.0045409178264
"20256",-97.4285106980393,17.8060473220013
"20257",-96.1516923929405,17.2451935888313
"20258",-97.473118753297,17.3070850808546
"20259",-98.3324184332483,17.6835718290564
"20260",-96.7068194073073,17.4323320011291
"20261",-98.0213042560598,17.8862748253808
"20262",-96.4564151513004,17.2014479320301
"20263",-96.6808269684621,16.168062628095
"20264",-97.1987371692847,17.6253565439496
"20265",-94.4104821577848,16.6527632073779
"20266",-96.0978396298807,15.9444147559745
"20267",-96.5722993763083,17.3281203935229
"20268",-96.7370289904821,16.5967733629051
"20269",-97.6154216315524,17.0776893680552
"20270",-97.1458769213286,17.7555233103228
"20271",-96.9463356138186,16.7569456286171
"20272",-97.4024685764201,16.2365843720395
"20273",-97.0122978700241,16.9279857407176
"20274",-97.2142547486553,16.9809617516958
"20275",-95.7810889330702,16.9744929201894
"20276",-96.7984339852236,17.921575810199
"20277",-97.0574672122032,16.5132570517584
"20278",-96.4388718877632,18.2527366133836
"20279",-96.457670954045,16.0812139797003
"20280",-96.2309409550856,17.3667081964812
"20281",-97.2913765841572,17.3779039301248
"20282",-95.5483897658238,16.2330687818519
"20283",-97.3142057659467,17.8244820773152
"20284",-96.5643706457756,16.7778000622268
"20285",-98.1075055104527,16.4402355551201
"20286",-98.0105872157658,17.4414997061041
"20287",-97.443563227861,17.7541854658237
"20288",-96.3529246993806,17.3490728309097
"20289",-96.7458298854568,16.4294917571937
"20290",-98.1287416963708,17.7747909639673
"20291",-96.7893869820609,16.1723175434914
"20292",-96.8903195558571,16.9816444921461
"20293",-96.731354232183,17.1635958587636
"20294",-96.8734853794854,17.3108958323133
"20295",-96.8059056935057,16.8173448375634
"20296",-96.5225808200895,17.5216892861802
"20297",-97.4709526936573,17.007428671962
"20298",-96.2959898681959,16.9686371343466
"20299",-96.2147434052244,17.1262089703881
"20300",-98.0830044810508,16.6766717688241
"20301",-96.7354735236734,16.7392173223477
"20302",-97.9694055835724,16.5206063377915
"20303",-96.2619783830905,17.1633468846388
"20304",-97.1098673437098,17.5205932777428
"20305",-95.1680311102158,16.463378737497
"20306",-96.4718859418256,16.0152699948386
"20307",-95.7830044504074,15.9731669508769
"20308",-95.1473756132072,16.2441150044242
"20309",-96.5514330281757,18.1587259085696
"20310",-96.8280963448739,17.0520542885493
"20311",-97.0264087879172,17.6868233461522
"20312",-98.040855774544,16.47002886425
"20313",-97.0698384084795,17.7599084740259
"20314",-97.1089336776238,16.3174114694338
"20315",-96.7057517218159,16.7469413748384
"20316",-96.2533362043655,16.441964869845
"20317",-97.6432805582267,17.4498546415336
"20318",-97.0713959694629,15.9480437653524
"20319",-96.2101476116368,16.2192890704669
"20320",-97.5519571821619,17.1041667146276
"20321",-97.5768383177245,17.8093272464932
"20322",-96.911826115056,18.1822483359767
"20323",-95.8403056618523,16.9719836474571
"20324",-96.4121875178305,15.7885946945025
"20325",-96.0343637475061,16.7682251678246
"20326",-96.6423665020624,17.8205881494628
"20327",-94.2161846699655,16.280325011013
"20328",-96.5336657006084,16.6437204051445
"20329",-97.2740828377453,16.9957456313627
"20330",-96.6272012562592,17.9903246367365
"20331",-97.3903085664355,17.3385328406551
"20332",-97.358161390963,17.4556979541835
"20333",-96.2292159504607,16.6627973730071
"20334",-97.5374105769798,16.0775269225753
"20335",-96.3767262876922,17.4279541885451
"20336",-96.4761171096418,17.6337783959542
"20337",-96.1346712129515,17.0209914109456
"20338",-96.7940538209282,17.1952728235472
"20339",-97.5054154380504,17.5071529883334
"20340",-97.7085615204956,18.0879498599229
"20341",-97.4813725258574,17.5769646943785
"20342",-96.7550483518019,16.9820186507862
"20343",-96.6042191764908,16.9832739207336
"20344",-96.8706414260577,16.0900173595217
"20345",-98.1480013603668,16.5271576707081
"20346",-97.6736547721853,17.5186439080423
"20347",-96.423239007153,16.2043254995667
"20348",-98.0935441779695,17.3465091496466
"20349",-96.6326192846326,16.950759750148
"20350",-96.6764219339979,17.0468607346479
"20351",-96.7301453413287,16.399298076386
"20352",-97.9980841186408,17.835136454009
"20353",-96.7292664082553,16.3330098021838
"20354",-96.890060981089,18.2213959660779
"20355",-96.8011024869698,17.9921569998491
"20356",-96.4655317325071,17.0113602819489
